LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,BARCODE,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
OPT,FR,113604,,ESS000108,,,06015,2,Apollo,6707,Grey,54-20,,, , ,0,0,,,ESS,,US,F,145,36,54,, ,, ,/  /,0,0,80,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45155,45211,41361,45587,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45211.41037, ,/  /       :  :, , ,,,,F,F,,,
OPT,,116758,,APO000208,,,06187,1,Apollo,6707,GRY,56-22,,, , ,0,0,,,APO,,MS,F,140,,,, ,, ,/  /,0,0,80,9.95,10.95,7.96,8.76,7.96,8.76,7.96,8.76,0,0,0,0,0,44868,45190,41514,43200,/  /,0, ,,20,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45190.58795, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,109510,,ESS000100,,,05647,2,Apollo,6709, C.1,50-17,,, , ,0,0,,,ESS,,LS,F,145,30,48,, ,, ,/  /,0,0,80,14.08,15.49,14.08,15.49,14.08,15.49,14.08,15.49,0,0,0,0,0,45405,45433,41158,43965,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45433.47566, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,39231,,ESS000068,,,03089,1,Apollo,6709,C.3,50-17,,, , ,0,0,,,ESS,,LS,F,135,33,52,, ,, ,/  /,0,0,80,14.08,15.49,14.08,15.49,13.15,14.47,14.08,15.49,0,0,0,0,0,44985,45162,38561,42906,/  /,0, ,,0,10,CO,DS,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45162.56249, ,/  /       :  :, , ,,,,F,F,,,
OPT,,126429,,ESS000122,,,06810,2,Apollo,6710,Blk,54-17,,, , ,0,0,,,ESS,,MS,F,140,32,55,, ,, ,/  /,0,0,80,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45476,45523,41989,45321,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45523.50446, ,/  /       :  :, , ,,,,F,F,,,
OPT,,126931,,ESS000123,,,06866,2,Apollo,6710,TORT,54-17,,, , ,0,0,,,ESS,,MS,F,140,,,, ,, ,/  /,0,0,80,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45476,45476,42033,45321,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.53127, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195909,,ESS000154,,,10373,1,Apollo,6711,C41952,53-16,,, , ,0,0,,,ESS,,LS,F,140,42,55,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45413,45413,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45413.49882, ,/  /       :  :, , ,,,,F,F,,,
OPT,,156040,,ESS000134,,,08719,1,Apollo,6711,C41952,55-16,,, , ,0,0,,,ESS,,LS,F,140,44,57,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45351,45351,43545,43545,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45351.66097, ,/  /       :  :, , ,,,,F,F,,,
OPT,,156041,,ESS000135,,,08720,2,Apollo,6711,CY362S,53-16,,, , ,0,0,,,ESS,,LS,F,135,41,54,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45455,45476,43545,45321,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.50868, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195908,,ESS000153,,,10372,2,Apollo,6711,CY362S,55-16,,, , ,0,0,,,ESS,,LS,F,140,43,56,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45421,45447,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45447.56779, ,/  /       :  :, , ,,,,F,F,,,
OPT,,143007,,ESS000127,,,07663,1,Apollo,6711,LT PINK,53-16,,, , ,0,0,,,ESS,,LS,F,,41,54,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45406,45421,42696,43628,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.50354, ,/  /       :  :, , ,,,,F,F,,,
OPT,CR,59371,,ESS000076,,,03979,1,Apollo,9827,C1,58-20,,, , ,0,0,,,ESS,,MM,F,145,46,61,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45202,45336,39513,45320,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45336.41019, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195913,,000000041,,,10377,1,Apollo,9827,C1,60-20,,, , ,0,0,,,,,MM,F,145,48,61,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45436,45440,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45440.65344, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195912,,000000040,,,10376,1,Apollo,9827,C3,58-21,,, , ,0,0,,,,,MM,F,145,48,62,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45351,45413,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45413.47981, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195914,,000000042,,,10378,1,Apollo,9827,C3,60-20,,, , ,0,0,,,,,MM,F,145,48,62,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45421,45454,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45454.47451, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61934,,ESS000077,,,04054,2,Apollo,9838,C1,46-20,,, , ,0,0,,,ESS,,MM,F,135,29,47,, ,, ,/  /,0,0,80,12.8,14.08,12.8,14.08,12.8,14.08,12.8,14.08,0,0,0,0,0,45421,45427,39584,45548,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45427.52771, ,/  /       :  :, , ,,,,F,F,,,
OPT,,118811,,ESS000113,,,06345,3,Apollo,9838,C2,46-20,,, , ,0,0,,,ESS,,MM,F,135,28,46,, ,, ,/  /,0,0,80,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45335,45421,41600,45091,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.6088, ,/  /       :  :, , ,,,,F,F,,,
OPT,,118815,,ESS000117,,,06349,2,Apollo,9838,C3,46-20,,, , ,0,0,,,ESS,,MM,F,135,29,46,, ,, ,/  /,0,0,80,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45068,45211,41600,45580,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45211.39392, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61951,,ESS000081,,,04058,1,Apollo,9846,C1,54-17,,, , ,0,0,,,ESS,,MM,F,140,37,52,, ,, ,/  /,0,0,80,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45436,45442,39584,43200,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45442.46852, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,72098,,ESS000091,,,04214,1,Apollo,9846,C3,54-17,,, , ,0,0,,,ESS,,MM,F,140,38,53,, ,, ,/  /,0,0,80,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45421,45455,39848,43965,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45455.39262, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61947,,ESS000079,,,04056,1,Apollo,9870,C1,44-20,,, , ,0,0,,,ESS,,UM,F,130,18,44,, ,, ,/  /,0,0,80,17.1,18.81,17.1,18.81,17.1,18.81,17.1,18.81,0,0,0,0,0,42758,44804,39584,45146,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,44804.42101, ,/  /       :  :, , ,,,,F,F,,,
OPT,AT,62217,,ESS000085,,,04062,3,Apollo,9870,C3,44-20,,, , ,0,0,,,ESS,,MM,F,130,24,44,, ,, ,/  /,0,0,80,32.89,36.18,32.89,36.18,32.89,36.18,32.89,36.18,0,0,0,0,0,45309,45351,39595,43965,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45351.6005, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61949,,ESS000080,,,04057,1,Apollo,9871,C1,54-21,,, , ,0,0,,,ESS,,MM,F,140,32,54,, ,, ,/  /,0,0,80,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45454,45476,39584,45090,/  /,0, ,,0,10,PO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51566, ,/  /       :  :, , ,,,,F,F,,,
OPT,,118810,,ESS000112,,,06352,1,Apollo,9871,C2,54-21,,, , ,0,0,,,ESS,,MM,F,140,33,54,, ,, ,/  /,0,0,80,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45376,45454,41600,43990,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45454.4853, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,109205,,ESS000099,,,05634,1,Apollo,9871,C3,54-21,,, , ,0,0,,,ESS,,MM,F,140,33,53,, ,, ,/  /,0,0,80,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45306,45331,41142,43200,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45331.4213, ,/  /       :  :, , ,,,,F,F,,,
OPT,,118813,,ESS000115,,,06347,3,Apollo,9875,C2,51-17,,, , ,0,0,,,ESS,,LM,F,135,36,51,, ,, ,/  /,0,0,80,13.98,15.38,13.98,15.38,13.98,15.38,13.98,15.38,0,0,0,0,0,45420,45422,41600,43965,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45422.56318, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61955,,ESS000083,,,04060,2,Apollo,9875,C3,51-17,,, , ,0,0,,,ESS,,LM,F,135,36,49,, ,, ,/  /,0,0,80,15.1,16.61,15.1,16.61,15.1,16.61,15.1,16.61,0,0,0,0,0,45440,45476,39584,45090,/  /,0, ,,0,10,CO,DE,1,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.46241, ,/  /       :  :, , ,,,,F,F,,,
OPT,AT,62218,,ESS000086,,,04063,2,Apollo,9876,C2,50-18,,, , ,0,0,,,ESS,,LM,F,135,28,49,, ,, ,/  /,0,0,80,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45397,45419,39595,45090,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45419.68439, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,61954,,ESS000082,,,04059,3,Apollo,9876,C3,50-18,,, , ,0,0,,,ESS,,LM,F,135,28,48,, ,, ,/  /,0,0,80,32.89,36.18,32.89,36.18,32.89,36.18,32.89,36.18,0,0,0,0,0,45272,45336,39584,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45336.42868, ,/  /       :  :, , ,,,,F,F,,,
OPT,,143010,,000000027,,,07666,1,Apollo,9924,C1,53-17,,, , ,0,0,,,,,MS,F,,34,55,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45476,45476,42696,45547,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.53624, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195906,,000000038,,,10379,1,Apollo,9924,C1,56-17,,, , ,0,0,,,,,MS,F,135,36,58,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45454,45476,45320,45321,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.46485, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195907,,000000039,,,10380,1,Apollo,9924,C2,53-17,,, , ,0,0,,,,,MS,F,140,34,55,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45476,45481,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45481.50719, ,/  /       :  :, , ,,,,F,F,,,
OPT,,189298,,000000037,,,10120,-8,Apollo,9924,C2,56-17,,, , ,0,0,,,,,MS,F,140,36,58,, ,, ,/  /,0,0,80,17.11,18.82,17.11,18.82,17.11,18.82,17.11,18.82,0,0,0,0,0,45421,45421,45029,45321,/  /,0, ,,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.69007, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,103138,,ESB000002,,,05082,2,Apollo,9926,C1,46-17,,, , ,0,0,,,ESS,,UM,F,135,23,46,, ,, ,/  /,0,0,80,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45111,45421,40773,45146,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.67528, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,103140,,ESB000004,,,05084,2,Apollo,9926,C2,46-17,,, , ,0,0,,,,,UM,F,135,23,46,, ,, ,/  /,0,0,80,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45335,45476,40773,45146,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.47733, ,/  /       :  :, , ,,,,F,F,,,
OPT,FP,103139,,ESB000003,,,05083,2,Apollo,9926,C3,46-17,,, , ,0,0,,,,,UM,F,135,23,46,, ,, ,/  /,0,0,56,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,44251,45097,40773,45146,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45097.41413, ,/  /       :  :, , ,,,,F,F,,,
OPT,FR,103137,,ESB000001,,,05081,1,Apollo,9927,C1,51-16,,, , ,0,0,,,,,LM,F,140,30,52,, ,, ,/  /,0,0,80,15,16.5,15,16.5,15,16.5,15,16.5,0,0,0,0,0,45427,45432,40773,45091,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45432.53159, ,/  /       :  :, , ,,,,F,F,,,
OPT,,143011,,ESS000129,,,07667,2,Apollo,9959,C1,52-17,,, , ,0,0,,,ESS,,MM,F,138,32,56,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45421,45476,42696,45133,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51275, ,/  /       :  :, , ,,,,F,F,,,
OPT,,155212,,ESS000133,,,08630,1,Apollo,9959,C2,52-17,,, , ,0,0,,,ESS,,MM,F,135,33,56,, ,, ,/  /,0,0,80,15.6,17.16,15.6,17.16,15.6,17.16,15.6,17.16,0,0,0,0,0,45443,45476,43515,45090,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.51147, ,/  /       :  :, , ,,,,F,F,,,
OPT,,155209,,ESS000132,,,08629,2,Apollo,9959,C3,52-17,,, , ,0,0,,,ESS,,MM,F,135,33,56,, ,, ,/  /,0,0,80,15.6,17.16,15.6,17.16,15.6,17.16,15.6,17.16,0,0,0,0,0,45334,45379,43515,43515,/  /,0, ,,0,10,PO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45379.49236, ,/  /       :  :, , ,,,,F,F,,,
OPT,,121451,,ESS000120,,,06587,2,Apollo,9963,C1,56-18,,, , ,0,0,,,ESS,,MM,F,145,38,59,, ,, ,/  /,0,0,80,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45463,45476,41780,44272,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.52373, ,/  /       :  :, , ,,,,F,F,,,
OPT,,121452,,ESS000121,,,06588,3,Apollo,9963,C2,56-18,,, , ,0,0,,,ESS,,MM,F,145,38,58,, ,, ,/  /,0,0,80,13,14.3,13,14.3,13,14.3,13,14.3,0,0,0,0,0,45439,45443,41780,43965,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45443.53598, ,/  /       :  :, , ,,,,F,F,,,
OPT,,144147,,ESS000131,,,07780,1,Apollo,9984,C3,46-15,,, , ,0,0,,,ESS,,BS,F,125,29,46,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45351,45455,42800,45090,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45455.41503, ,/  /       :  :, , ,,,,F,F,,,
OPT,,192475,,ESS000137,,,10203,2,Apollo,9984,C3,50-15,,, , ,0,0,,,ESS,,BS,F,130,32,50,, ,, ,/  /,0,0,80,17.1,18.81,17.1,18.81,17.1,18.81,17.1,18.81,0,0,0,0,0,45476,45476,45146,45146,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45476.5658, ,/  /       :  :, , ,,,,F,F,,,
OPT,,196424,,ESS000157,,,10393,1,Apollo,9984,C4,46-15,,, , ,0,0,,,ESS,,BS,F,125,28,45,, ,, ,/  /,0,0,80,13.7,15.07,13.7,15.07,13.7,15.07,13.7,15.07,0,0,0,0,0,/  /,/  /,45352,45352,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,143008,,ESS000128,,,07664,2,Apollo,9984,C4,50-15,,, , ,0,0,,,ESS,,BS,F,,29,46,, ,, ,/  /,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,45426,45432,42696,45146,/  /,0, ,,0,10,CO,DE,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45432.52428, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195910,,ESS000155,,,10374,1,APOLLO,9984,TORT,46-15,,, , ,0,0,,,ESS,,GS,F,135,28,46,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,/  /,45489,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45489.5762, ,/  /       :  :, , ,,,,F,F,,,
OPT,,195911,,ESS000156,,,10375,1,APOLLO,9984,TORT,50-15,,, , ,0,0,,,ESS,,GS,F,134,30,49,, ,, ,/  /,0,0,80,14.5,15.95,14.5,15.95,14.5,15.95,14.5,15.95,0,0,0,0,0,45351,45421,45320,45320,/  /,0, ,,0,10,PO,DS,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,45421.68859, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194637,,APO000410,,,10256,1,ARTLIFE,BARR 68656,560,20-17,,, , ,0,0,,,APO,,LS,F,140,42,52,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194643,,APO000416,,,10262,1,ARTLIFE,CELA 68271,545,49-20,,, , ,0,0,,,APO,,LS,F,145,42,50,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194636,,APO000409,,,10255,1,ARTLIFE,DUNHAM  68634,550,52-16,,, , ,0,0,,,APO,,LS,F,145,38,52,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194634,,APO000407,,,10253,1,ARTLIFE,FERRANTE 68539,543,49-15,,, , ,0,0,,,APO,,LS,F,135,37,50,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194638,,APO000411,,,10257,1,ARTLIFE,HUNT 68658,549,53-16,,, , ,0,0,,,APO,,LS,F,140,42,53,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194642,,APO000415,,,10261,1,ARTLIFE,MANN,68655,52-17,,, , ,0,0,,,APO,,LS,F,140,43,52,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194635,,APO000408,,,10254,1,ARTLIFE,TERESA 681186,555,53-15,,, , ,0,0,,,APO,,LS,F,145,40,53,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,194632,,APO000405,,,10251,1,ARTLIFE,WINKLER 68612,513,49-20,,, , ,0,0,,,APO,,US,F,145,43,48,, ,, ,/  /,0,0,250,60,66,60,66,60,66,60,66,0,0,0,0,0,/  /,/  /,45224,45224,/  /,0, ,246067,0,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
OPT,,146122,,OPQ000937,,,07879,2,Aura,579,A,44-18,,, , ,0,0,,,OPQ,,BM,F,125,26,45,, ,, ,/  /,0,0,190,69.5,76.45,62.55,68.81,62.55,68.81,62.55,68.81,0,0,0,0,0,/  /,/  /,42955,45222,/  /,0, ,,9.99,10,PO,,0,0,,,,,/  /,/  /,/  /,F,,,,,,,F,0,0,0,0,0, , , ,F,/  /,,/  /       :  :, ,/  /       :  :, , ,,,,F,F,,,
