BARCODE,LOCATION,LOCATION2,PKEY,PKEY0,FRAMENUM,FRAMENUM0,SXFRAME,QUANTITY,MANUFACT,MODEL,FCOLOUR,SIZE,FRDESC,LOCATION3,STKTAKE,CHANGE,QTYAPPRO,QTY3,SUPBARCODE,ISTOCKCODE,SUPPLIER,SUPPLIER2,FRAMETYPE,FRAMEGROUP,TEMPLE,DEPTH,DIAG,BASECURVE,SUNGRX,FROTHER,FROTHER2,REORDDATE,REORDER,REORDQTY,RRP,EXLISTPR,LISTPRICE,EXCOSTPR,COSTPRICE,EXPREVCOST,PREVCOST,EXAVGCOST,AVGCOST,DPRECOST,DPREEXCOST,WSALEET,WSALEIT,APPORDER,LASTSALE2,LASTSALE,FIRSTPUR,LASTPUR,RETURNBY,DQTY,REFRESH,LASTINV,DISPC,TAXPC,FRSTATUS,FRSTATUS2,QTYONORDER,QTYONAPPRO,PHOTOEXT,PHOTONAME,LIFESTYLE,LIFECYCLE,RELEASE,AVAILFROM,AVAILTILL,FRANGE,SPH1,SPH2,CYL1,CYL2,MINPD,BASEC,SRVCHARGE,EXLISTSRV,LISTSRV,EXRRPSRV,RRPSRV,MODKEY,ORDERAGAIN,PROSUPPLY,PSSUPFIT,PSCREATED,PSUPDATEAT,USER,MODIFIED,DELFLAG,XFER,PROVISION,PVINACTIVE,LOGSTR,FGID,SUPSTATUS,LLABORDER,LDOWNLOAD,UUID,NOTE,PHOTO
10206,OPT,,78896,,OPT000001,,,1,AURA,635,C,46-21,,,,,,,,,,,,,140,44,48,,,,,,,,220,,,67.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10356,OPT,,78897,,OPQ001300,,,1,AURA,915,C3,55-17,,,,,,,,,,,,,140,38,58,,,,,,,,240,,,85.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10333,OPT,,78898,,OPQ001277,,,1,Aura,921,C1,54-17,,,,,,,,,,,,,135,37,55,,,,,,,,240,,,85.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10638,OPT,,78899,,OPQ001356,,,1,AURA,638,B,58-17,,,,,,,,,,,,,145,42,63,,,,,,,,220,,,67.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10635,OPT,,78900,,OPQ001353,,,1,AURA,633,B,55-18,,,,,,,,,,,,,140,37,55,,,,,,,,220,,,67.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10996,OPT,,78901,,OPQ001391,,,1,AURA,931,C1,55-19,,,,,,,,,,,,,140,40,55,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10658,OPT,,78902,,OPQ001376,,,1,STEPPER,SI-60280,FO90,54-17,,,,,,,,,,,,,140,41,57,,,,,,,,310,,,116.55,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9377,OPT,,78903,,OPQ001168,,,1,Stepper,STS-30053,F590,53-13,,,,,,,,,,,,,140,35,56,,,,,,,,290,,,85,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,OPT,,78904,,OPQ001392,,,1,CONVERTIBLES,94038,NAVY BLUE,56-17,,,,,,,,,,,,,142,39,56,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9278,OPT,,78905,,OPQ001141,,,1,CONVERTIBLES,94009,C,55-16,,,,,,,,,,,,,145,34,57,,,,,,,,330,,,122.36,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10516,OPT,,78906,,OPQ001347,,,1,CONVERTIBLES,92026,A,53-17,,,,,,,,,,,,,135,41,55,,,,,,,,330,,,125.96,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10514,OPT,,78907,,OPQ001345,,,1,CONVERTIBLES,94033,A,58-18,,,,,,,,,,,,,145,40,60,,,,,,,,330,,,122.36,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10513,OPT,,78908,,OPQ001344,,,1,CONVERTIBLES,92019,B,53-16,,,,,,,,,,,,,138,35,55,,,,,,,,330,,,122.36,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10515,OPT,,78909,,OPQ001346,,,1,CONVERTIBLES,94028,B,57-18,,,,,,,,,,,,,145,39,59,,,,,,,,290,,,125.96,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,OPT,,78910,,GLB000002,,,1,MANGO,MJK024,C3,52-18,,,,,,,,,,,,,130,29,54,,,,,,,,19.95,,,65,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
3494,OPT,,78911,,GLB000003,,,1,MANGO,MJK042,C1,52-18,,,,,,,,,,,,,130,31,54,,,,,,,,19.95,,,65,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11367,OPT,,78912,,GLB000004,,,1,MANGO,MJK014,C1,46-18,,,,,,,,,,,,,130,34,51,,,,,,,,19.95,,,65,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
12491,OPT,,78913,,GLB000001,,,1,MANGO,MJK51,C1,48-19,,,,,,,,,,,,,130,37,53,,,,,,,,19.95,,,65,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,28/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10697,OPT,,78914,,ORO000489,,,1,OROTON,CHEYANNA,1830837,53-16,,,,,,,,,,,,,135,38,53,,,,,,,,330,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10431,OPT,,78915,,ORO000436,,,1,OROTON,LOTTIE,2356137,49-17,,,,,,,,,,,,,140,42,50,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10423,OPT,,78916,,ORO000428,,,1,OROTON,ADLEY,2356435,57-17,,,,,,,,,,,,,140,48,49,,,,,,,,249,,,101.87,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10428,OPT,,78917,,ORO000433,,,1,OROTON,MARLOWE,2356432,58-13,,,,,,,,,,,,,140,47,58,,,,,,,,269,,,110.03,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10419,OPT,,78918,,ORO000424,,,1,OROTON,HELENA,2356502,54-20,,,,,,,,,,,,,140,50,55,,,,,,,,249,,,101.86,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434,OPT,,78919,,ORO000438,,,1,OROTON,CECILIA,2230834,54-16,,,,,,,,,,,,,140,38,54,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10435,OPT,,78920,,ORO000439,,,1,OROTON,MELAQUE V3,2456109,54-15,,,,,,,,,,,,,140,36,56,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10436,OPT,,78921,,ORO000440,,,1,OROTON,IDIANA,2456107,54-16,,,,,,,,,,,,,140,38,54,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437,OPT,,78922,,ORO000441,,,1,OROTON,SUTHERLAND,1830838,52-17,,,,,,,,,,,,,140,33,53,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10694,OPT,,78923,,ORO000486,,,1,OROTON,ALPINE,2456123,54-15,,,,,,,,,,,,,140,30,54,,,,,,,,330,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,OPT,,78924,,APO000400,,,1,Kaos,563,C1,53-18,,,,,,,,,,,,,140,43,55,,,,,,,,350,,,175,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9647,OPT,,78925,,APO000390,,,1,KAOS,532,C2,52-17,,,,,,,,,,,,,140,41,51,,,,,,,,380,,,165,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,OPT,,78926,,APO000438,,,1,ARTLIFE,FROMM 68652,560,52-16,,,,,,,,,,,,,140,40,52,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6823,OPT,,78927,,APO000440,,,1,ARTLIFE,DU MAURIER 68561,560,50-15,,,,,,,,,,,,,130,36,50,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7398,OPT,,78928,,APO000436,,,1,ARTLIFE,WEYN 68436,523,53-16,,,,,,,,,,,,,145,39,50,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641,OPT,,78929,,APO000437,,,1,ARTLIFE,KARAN 68709,565,54-16,,,,,,,,,,,,,140,41,54,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6575,OPT,,78930,,APO000441,,,1,ARTLIFE,PLATH 68590,512,50-15,,,,,,,,,,,,,135,36,50,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10404,OPT,,78931,,APO000429,,,1,KAOS,573,C2,52-19,,,,,,,,,,,,,140,42,52,,,,,,,,380,,,175,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10255,OPT,,78932,,APO000409,,,1,ARTLIFE,DUNHAM  68634,550,52-16,,,,,,,,,,,,,145,38,52,,,,,,,,250,,,60,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10696,OPT,,78933,,ORO000488,,,1,OROTON,INIKA B,2456116,54-17,,,,,,,,,,,,,140,40,53,,,,,,,,330,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10695,OPT,,78934,,ORO000487,,,1,OROTON,MELAQUE,2456121,54-15,,,,,,,,,,,,,140,36,54,,,,,,,,330,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7939,OPT,,78935,,ORO000127,,,1,OROTON,CHANTAL,1402964,51-16,,,,,,,,,,,,,135,32,53,,,,,,,,320,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,OPT,,78936,,ORO000495,,,1,OROTON,BROOKE,2456105,54-16,,,,,,,,,,,,,140,41,54,,,,,,,,330,,,0,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4023,OPT,,78937,,APO000430,,,1,KAOS,470,C2,49-19,,,,,,,,,,,,,140,44,49,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9981,OPT,,78938,,FRA000065,,,1,HENRY WILLIS,ARIANA,C1,54-19,,,,,,,,,,,,,145,41,54,,,,,,,,125,,,20.95,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,OPT,,78939,,ORO000474,,,1,Le Specs,SOMETHING,2202559,53-20,,,,,,,,,,,,,145,37,53,,,,,,,,79,,,21.56,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10669,OPT,,78940,,ORO000479,,,1,Le Specs,BIZARRO,2352228,56-22,,,,,,,,,,,,,140,33,57,,,,,,,,80,,,0,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,OPT,,78941,,ORO000198,,,1,OROTON,GLOUCESTER,1903274,54-17,,,,,,,,,,,,,140,44,55,,,,,,,,225,,,92.04,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10668,OPT,,78942,,ORO000478,,,1,Le Specs,POSEIDON,2452416,53-22,,,,,,,,,,,,,140,40,53,,,,,,,,80,,,0,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,OPT,,78943,,ORO000472,,,1,Le Specs,WORK IT,2102371,53-21,,,,,,,,,,,,,150,34,54,,,,,,,,69,,,18.82,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597,OPT,,78944,,ORO000476,,,1,Le Specs,TRAGIC MAGIC,2202448,56-14,,,,,,,,,,,,,145,48,63,,,,,,,,69,,,18.82,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,OPT,,78945,,ORO000477,,,1,Le Specs,SPEED OF NIGHT,2452317,51-19,,,,,,,,,,,,,145,44,52,,,,,,,,80,,,21.82,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,OPT,,78946,,ORO000473,,,1,Le Specs,SHEBANG,2352174,52-16,,,,,,,,,,,,,140,34,52,,,,,,,,79,,,21.55,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101,OPT,,78947,,APO000435,,,1,LA MATA,3350,C2,55-19,,,,,,,,,,,,,140,41,55,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10222,OPT,,78948,,MOD000378,,,1,AVANTI,CHELSEA,C5,51-16,,,,,,,,,,,,,140,35,51,,,,,,,,210,,,58.5,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,OPT,,78949,,ORO000452,,,1,Oroton,BROOKE,2456105,54-16,,,,,,,,,,,,,140,42,55,,,,,,,,330,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10430,OPT,,78950,,ORO000435,,,1,OROTON,JOLLE,2356134,52-16,,,,,,,,,,,,,140,40,52,,,,,,,,340,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,OPT,,78951,,ORO000202,,,1,OROTON,MELAQUE,1900848,54-15,,,,,,,,,,,,,137,30,54,,,,,,,,300,,,117,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10425,OPT,,78952,,ORO000430,,,1,OROTON,CLAIR 54,2203262,54-17,,,,,,,,,,,,,140,44,56,,,,,,,,229,,,0,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,OPT,,78953,,ORO000469,,,1,OROTON,PEGGY,2355608,51-19,,,,,,,,,,,,,140,41,54,,,,,,,,269,,,85.59,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,OPT,,78954,,ORO000471,,,1,OROTON,PENELOPE,2456435,52-22,,,,,,,,,,,,,140,37,53,,,,,,,,269,,,85.59,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,OPT,,78955,,ORO000468,,,1,OROTON,EMILY,2456492,53-17,,,,,,,,,,,,,140,54,,,,,,,,,249,,,79.23,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10422,OPT,,78956,,ORO000427,,,1,OROTON,FALLON,2356440,48-20,,,,,,,,,,,,,140,41,51,,,,,,,,259,,,105.96,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10588,OPT,,78957,,ORO000467,,,1,OROTON,EVERLEIGH,2456488,58-15,,,,,,,,,,,,,140,43,58,,,,,,,,269,,,188.3,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10429,OPT,,78958,,ORO000434,,,1,OROTON,ADLEY,235634,57-14,,,,,,,,,,,,,140,48,58,,,,,,,,249,,,101.86,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10426,OPT,,78959,,ORO000431,,,1,OROTON,BERRY,2456416,52-17,,,,,,,,,,,,,140,40,51,,,,,,,,249,,,101.86,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10421,OPT,,78960,,ORO000426,,,1,OROTON,GOLDIE,2356498,54-17,,,,,,,,,,,,,140,44,56,,,,,,,,249,,,101.86,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10424,OPT,,78961,,ORO000429,,,1,OROTON,DARCY,2356444,52-17,,,,,,,,,,,,,140,43,45,,,,,,,,249,,,101.86,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9922,OPT,,78962,,ORO000386,,,2,OROTON,SHEA,2203258,57-16,,,,,,,,,,,,,140,49,57,,,,,,,,249,,,113.18,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1698,OPT,,78963,,APO000434,,,1,LA MATA,3324,C3,53-18,,,,,,,,,,,,,135,45,53,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,OPT,,78964,,APO000401,,,1,Kaos,563,C3,53-18,,,,,,,,,,,,,140,43,55,,,,,,,,350,,,175,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,OPT,,78965,,APO000402,,,1,Kaos,572,C1,52-20,,,,,,,,,,,,,140,40,53,,,,,,,,350,,,175,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10398,OPT,,78966,,APO000423,,,1,LA MATA,3342,C1,55-17,,,,,,,,,,,,,140,40,54,,,,,,,,460,,,196,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10397,OPT,,78967,,APO000422,,,1,LA MATA,3319,C1,52-21,,,,,,,,,,,,,140,38,51,,,,,,,,460,,,196,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2175,OPT,,78968,,APO000432,,,1,LA MATA,3371,C3,53-19,,,,,,,,,,,,,140,41,53,,,,,,,,440,,,,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,21/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10401,OPT,,78969,,APO000426,,,1,Kaos,535,C3,53-17,,,,,,,,,,,,,140,36,53,,,,,,,,350,,,175,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10312,OPT,,78970,,APO000418,,,1,LA MATA,3360,C2,52-19,,,,,,,,,,,,,140,43,51,,,,,,,,460,,,188,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10313,OPT,,78971,,APO000419,,,2,LA MATA,3364,C2,54-17,,,,,,,,,,,,,140,42,55,,,,,,,,460,,,188,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,OPT,,78972,,C&C000031,,,1,RESERVE,8259,C1,54-18,,,,,,,,,,,,,140,37,57,,,,,,,,230,,,65.56,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10464,OPT,,78973,,C&C000053,,,1,RESERVE,8290,C8,54-18,,,,,,,,,,,,,140,36,57,,,,,,,,240,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10468,OPT,,78974,,C&C000057,,,1,RESERVE,8290,C7,57-18,,,,,,,,,,,,,140,36,57,,,,,,,,240,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10167,OPT,,78975,,C&C000036,,,1,RESERVE,8229,C1,54-21,,,,,,,,,,,,,145,32,56,,,,,,,,230,,,65.56,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,OPT,,78976,,C&C000024,,,1,RESERVE,8281,C2,52-18,,,,,,,,,,,,,135,36,54,,,,,,,,230,,,69,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,OPT,,78977,,RIM000291,,,1,EVATIK,9293,S416,57-18,,,,,,,,,,,,,150,40,57,,,,,,,,280,,,0,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
9338,OPT,,78978,,APO000370,,,1,LA MATA,3276,C4,52-16,,,,,,,,,,,,,135,40,52,,,,,,,,440,,,156,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9217,OPT,,78979,,APO000353,,,1,KAOS,444,C3,53-18,,,,,,,,,,,,,140,38,54,,,,,,,,330,,,150,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9179,OPT,,78980,,BON000252,,,1,AOA,8211,C2,49-17,,,,,,,,,,,,,140,34,49,,,,,,,,169,,,20,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7590,OPT,,78981,,ORO000111,,,1,OROTON,CLEMENCE,1603136,61-13,,,,,,,,,,,,,135,49,64,,,,,,,,215,,,87.96,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,OPT,,78982,,RIM000296,,,1,EVATIK,9296,M116,58-17,,,,,,,,,,,,,150,36,58,,,,,,,,280,,,139,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
6391,OPT,,78983,,RIM000287,,,1,EVATIK,9289,M100,59-18,,,,,,,,,,,,,150,38,59,,,,,,,,280,,,139,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2004,OPT,,78984,,RIM000286,,,1,EVATIK,9289,M103,59-18,,,,,,,,,,,,,150,38,59,,,,,,,,280,,,139,,,,,,,,,,,,,,,,,,,,GST 10%,PRACTICE OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
5734,OPT,,78985,,RIM000290,,,1,EVATIK,9293,S303,57-18,,,,,,,,,,,,,150,40,57,,,,,,,,280,,,0,,,,,,,,,,,,,,,,,,,,GST 10%,CONSIGNMENT OWNED,,,,,,,,,22/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
10463,OPT,,78986,,C&C000052,,,1,RESERVE,E1336,C3,52-18,,,,,,,,,,,,,143,42,53,,,,,,,,240,,,75,,,,,,,,,,,,,,,,,,,,10,PO,,,,,,,,,/  /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
